46,0.71875,0.34197772,0.7625,0.34177393
47,0.8125,0.32175857,0.7625,0.3406783
48,0.640625,0.4198828,0.7625,0.33907598
49,0.78125,0.3466205,0.7625,0.3370513
50,0.609375,0.44666994,0.7625,0.33407027
51,0.671875,0.37241042,0.7875,0.33060876
52,0.796875,0.3376603,0.8,0.32750872
53,0.78125,0.35451162,0.8,0.3246349
54,0.703125,0.40477657,0.825,0.32162946
55,0.6875,0.3542384,0.8375,0.31921846
56,0.6875,0.3617834,0.85,0.3166067
57,0.71875,0.3744435,0.85,0.3138119
58,0.765625,0.33051816,0.875,0.31132093
59,0.8125,0.3212064,0.8625,0.30902204
60,0.8125,0.35719353,0.875,0.30702877
61,0.796875,0.30475312,0.85,0.30518657
62,0.734375,0.3584175,0.8625,0.30353516
63,0.703125,0.3728073,0.875,0.30197486
64,0.765625,0.35728896,0.875,0.30056372
65,0.625,0.3916661,0.875,0.29933026
66,0.8125,0.32727367,0.875,0.2981255
67,0.84375,0.29934123,0.875,0.2969168
68,0.765625,0.3427488,0.875,0.29576972
69,0.8125,0.32576728,0.875,0.2945782
70,0.8125,0.33926505,0.875,0.2933766
71,0.671875,0.39005762,0.875,0.29230425
72,0.71875,0.3514826,0.875,0.2913251
73,0.796875,0.31093282,0.875,0.29035193
74,0.78125,0.38067842,0.875,0.28960815
75,0.6875,0.3391458,0.8625,0.28879946
76,0.78125,0.31377482,0.8625,0.28784698
77,0.796875,0.28949946,0.8625,0.28694946
78,0.859375,0.27460232,0.875,0.28608006
79,0.8125,0.2911446,0.875,0.28536147
80,0.828125,0.30857491,0.875,0.28466016
81,0.765625,0.33287668,0.8875,0.28405237
82,0.8125,0.32054195,0.875,0.2835268
83,0.796875,0.3297149,0.875,0.28298706
84,0.765625,0.3392747,0.875,0.28253677
85,0.78125,0.3080762,0.8625,0.2822631
86,0.734375,0.3475092,0.8625,0.28218865
87,0.765625,0.33336204,0.8625,0.2818765
88,0.734375,0.344831,0.8625,0.28168026
89,0.84375,0.30402932,0.85,0.2812686
90,0.65625,0.3218971,0.8625,0.28086117
91,0.734375,0.3276586,0.8625,0.28067055
92,0.6875,0.3653585,0.8625,0.28044567
93,0.8125,0.29333487,0.8625,0.28038353
94,0.84375,0.25569895,0.8625,0.28004634
95,0.828125,0.3137756,0.8625,0.27960792
96,0.75,0.319983,0.8625,0.2790473
97,0.703125,0.36064,0.8625,0.27837512
98,0.828125,0.293263,0.8625,0.2774878
99,0.8125,0.3018264,0.8625,0.27649844
100,0.78125,0.30284724,0.8625,0.27546507
101,0.8125,0.29823238,0.8625,0.27457923
102,0.8125,0.29942343,0.85,0.27364144
103,0.71875,0.30647746,0.8625,0.272469
104,0.71875,0.33093292,0.8625,0.27120286
105,0.84375,0.30647784,0.875,0.27003366
106,0.796875,0.26298463,0.875,0.26898432
107,0.6875,0.3755895,0.875,0.26804027
108,0.828125,0.27094612,0.8875,0.26711082
109,0.796875,0.28997245,0.875,0.26611832
110,0.796875,0.30927163,0.875,0.26504332
111,0.8125,0.28655767,0.875,0.26417318
112,0.8125,0.30984092,0.875,0.26333383
113,0.796875,0.28880006,0.875,0.2624647
114,0.78125,0.30960727,0.875,0.26162738
115,0.765625,0.32000285,0.8875,0.26083383
116,0.90625,0.25101456,0.8875,0.26008573
117,0.8125,0.28819376,0.8875,0.25947195
118,0.828125,0.2577496,0.8875,0.25887275
119,0.78125,0.34124583,0.875,0.2583653
120,0.78125,0.29211733,0.875,0.25795865
121,0.84375,0.27797312,0.875,0.25750646
122,0.71875,0.2896563,0.875,0.25707787
123,0.796875,0.30320573,0.875,0.25661853
124,0.828125,0.31692767,0.875,0.2562095
125,0.875,0.25386128,0.875,0.2558598
126,0.734375,0.3092486,0.875,0.25552672
127,0.890625,0.25374871,0.875,0.25516823
128,0.765625,0.32061434,0.8875,0.25479978
129,0.828125,0.27079737,0.8875,0.2543992
130,0.671875,0.35340846,0.8875,0.2540105
131,0.875,0.2575025,0.8875,0.2536143
132,0.84375,0.26274362,0.8875,0.25322005
133,0.796875,0.26990616,0.8875,0.25282323
134,0.875,0.23674671,0.8875,0.25239944
135,0.90625,0.24620742,0.8875,0.2519213
136,0.796875,0.28259632,0.8875,0.25145313
137,0.75,0.30166957,0.8875,0.25106853
138,0.78125,0.26593158,0.875,0.25071844
139,0.84375,0.314542,0.875,0.25033954
140,0.828125,0.28306103,0.875,0.25004524
141,0.765625,0.2893875,0.875,0.24975324
142,0.828125,0.2865608,0.875,0.24956186
143,0.71875,0.3231982,0.875,0.24932794
144,0.75,0.298829,0.875,0.2491967
145,0.75,0.2917077,0.875,0.24914484
146,0.734375,0.26607358,0.875,0.2491839
147,0.8125,0.27592754,0.875,0.2490896
148,0.828125,0.27392924,0.875,0.24890117
149,0.78125,0.3128436,0.875,0.2487723
150,0.796875,0.30290306,0.875,0.24829192
151,0.796875,0.26287448,0.875,0.2477769
152,0.765625,0.26177835,0.875,0.24729936
153,0.84375,0.263329,0.875,0.24692354
154,0.875,0.23156998,0.875,0.24655804
155,0.796875,0.28239188,0.875,0.24623625
156,0.828125,0.29646337,0.875,0.24592033
157,0.921875,0.22011045,0.875,0.24566741
158,0.75,0.33594453,0.875,0.24559791
159,0.78125,0.29822558,0.875,0.24568295
160,0.796875,0.2982935,0.875,0.24576554
161,0.78125,0.29212376,0.875,0.24568915
162,0.84375,0.26159734,0.875,0.245454
163,0.890625,0.22098431,0.875,0.2453017
164,0.828125,0.27067173,0.875,0.24510512
165,0.859375,0.23214269,0.875,0.24503665
166,0.765625,0.26585615,0.875,0.24508011
167,0.78125,0.28482312,0.875,0.2452248
168,0.921875,0.23248354,0.875,0.24521735
169,0.859375,0.23014507,0.875,0.24520628
170,0.828125,0.26675722,0.875,0.24495701
171,0.84375,0.2775318,0.875,0.24453919
172,0.796875,0.27500498,0.875,0.24426377
173,0.78125,0.2979443,0.875,0.2438261
174,0.875,0.2668308,0.875,0.2433503
175,0.796875,0.28392485,0.875,0.24263978
176,0.8125,0.28541952,0.875,0.24187955
177,0.828125,0.23574303,0.875,0.24126852
178,0.859375,0.23996712,0.875,0.24053407
179,0.765625,0.29740056,0.875,0.23986359
180,0.796875,0.27936208,0.875,0.23926893
181,0.796875,0.28889358,0.875,0.23893316
182,0.90625,0.23230703,0.875,0.23847374
183,0.890625,0.22867608,0.875,0.23801465
184,0.765625,0.28867236,0.875,0.23757455
185,0.921875,0.2042523,0.875,0.2370826
186,0.78125,0.27522153,0.8875,0.23658565
187,0.8125,0.25948924,0.8875,0.23618479
188,0.84375,0.28274694,0.875,0.23590699
189,0.9375,0.20938009,0.875,0.23570831
190,0.859375,0.26561338,0.875,0.23546572
191,0.859375,0.2546896,0.875,0.23524193
192,0.859375,0.24612597,0.875,0.23495153
193,0.875,0.25358924,0.875,0.23461068
194,0.859375,0.23046842,0.875,0.23433277
195,0.796875,0.25436682,0.875,0.23413661
196,0.90625,0.23379354,0.875,0.23385063
197,0.859375,0.2208953,0.875,0.23355877
198,0.875,0.21645787,0.875,0.23322372
199,0.78125,0.29419452,0.875,0.2329221
200,0.71875,0.3019392,0.875,0.23263884
201,0.859375,0.23197289,0.875,0.23238511
202,0.921875,0.18929495,0.875,0.23211074
203,0.78125,0.26103947,0.875,0.23183425
204,0.859375,0.23026897,0.875,0.23156705
205,0.875,0.24024189,0.875,0.23129544
206,0.75,0.3194502,0.875,0.23106448
207,0.8125,0.28966072,0.875,0.23084173
208,0.828125,0.25353962,0.875,0.23062971
209,0.765625,0.30621076,0.875,0.2304653
210,0.8125,0.24978304,0.875,0.2303243
211,0.8125,0.28376147,0.875,0.23023602
212,0.84375,0.25303707,0.875,0.23015194
213,0.890625,0.20988047,0.8875,0.23010862
214,0.875,0.24613714,0.8875,0.23009324
215,0.8125,0.27386546,0.875,0.23016128
216,0.84375,0.22882691,0.875,0.23024535
217,0.828125,0.23780042,0.875,0.23032853
218,0.84375,0.23111844,0.875,0.23051855
219,0.890625,0.21097352,0.875,0.23056014
220,0.90625,0.20951876,0.875,0.2307823
221,0.890625,0.20831256,0.875,0.23109487
222,0.875,0.22863215,0.875,0.23134808
223,0.8125,0.29204854,0.875,0.23185222
224,0.859375,0.22719984,0.875,0.23241687
225,0.875,0.25969803,0.875,0.23277035
226,0.90625,0.2072057,0.875,0.23277621
227,0.8125,0.2384783,0.875,0.23284379
228,0.734375,0.28248304,0.8625,0.23293364
229,0.84375,0.2321796,0.875,0.23268536
230,0.828125,0.25623065,0.875,0.23248395
231,0.84375,0.21923804,0.875,0.23211601
232,0.84375,0.21923895,0.875,0.23175065
233,0.84375,0.24294096,0.875,0.23120742
234,0.890625,0.23011655,0.875,0.23063827
235,0.859375,0.21028419,0.875,0.2301704
236,0.859375,0.19818166,0.875,0.22984405
237,0.796875,0.269969,0.875,0.2294441
238,0.875,0.20461094,0.875,0.2289526
239,0.75,0.32640857,0.875,0.22829838
240,0.828125,0.23365085,0.875,0.22764388
241,0.90625,0.21071437,0.875,0.22718029
242,0.859375,0.23309322,0.875,0.22684899
243,0.765625,0.30170995,0.875,0.22660656
244,0.84375,0.26884758,0.8875,0.226444
245,0.875,0.22012582,0.8875,0.2262923
246,0.828125,0.23876688,0.875,0.22622296
247,0.9375,0.17964658,0.875,0.2262338
248,0.90625,0.19706127,0.875,0.22629409
249,0.890625,0.23985088,0.875,0.22640228
250,0.921875,0.20888698,0.875,0.22650285
251,0.828125,0.25433296,0.875,0.22653456
252,0.859375,0.2451185,0.875,0.22654073
253,0.890625,0.2254864,0.875,0.22644988
254,0.75,0.3000858,0.875,0.22618759
255,0.890625,0.20531495,0.875,0.22600666
256,0.90625,0.19778708,0.875,0.22585204
257,0.8125,0.23331444,0.875,0.22559634
258,0.921875,0.20863026,0.875,0.22525299
259,0.875,0.22422713,0.875,0.22497666
260,0.78125,0.3056355,0.875,0.22475967
261,0.8125,0.25735566,0.875,0.22453411
262,0.8125,0.20418982,0.875,0.22429664
263,0.8125,0.29534334,0.875,0.22414355
264,0.90625,0.23074546,0.8875,0.2240766
265,0.9375,0.20018418,0.8875,0.22400264
266,0.90625,0.19359383,0.8875,0.22393756
267,0.953125,0.17900896,0.875,0.2239095
268,0.875,0.19383368,0.875,0.22395766
269,0.90625,0.2026715,0.875,0.22400062
270,0.84375,0.2421208,0.875,0.22407624
271,0.84375,0.22971515,0.875,0.22417223
272,0.890625,0.22940378,0.875,0.22427097
273,0.828125,0.23984149,0.875,0.22442777
274,0.859375,0.20923361,0.875,0.22469208
275,0.78125,0.24598724,0.875,0.22503957
276,0.8125,0.24620344,0.875,0.22526565
277,0.828125,0.26079994,0.875,0.22554779
278,0.890625,0.2021886,0.875,0.22566195
279,0.8125,0.24666902,0.875,0.22575888
280,0.828125,0.24398932,0.875,0.22600827
281,0.734375,0.2742491,0.875,0.22624163
282,0.890625,0.20844403,0.875,0.22657184
283,0.953125,0.16688721,0.875,0.22668763
284,0.875,0.23632488,0.875,0.22676349
285,0.8125,0.22854008,0.875,0.22677346
286,0.78125,0.29816487,0.875,0.22664961
287,0.90625,0.19849733,0.875,0.22638257
288,0.875,0.20739025,0.875,0.22601715
289,0.890625,0.20654255,0.875,0.22562647
290,0.890625,0.21561792,0.875,0.22533102
291,0.875,0.22162661,0.875,0.22499618
292,0.921875,0.21732956,0.875,0.22450641
293,0.859375,0.22489735,0.875,0.22406182
294,0.90625,0.22227146,0.875,0.22375712
295,0.90625,0.18311518,0.875,0.22351262
296,0.828125,0.27148247,0.875,0.2233125
297,0.90625,0.1804263,0.875,0.22312197
298,0.890625,0.19235995,0.875,0.22289088
299,0.859375,0.21511039,0.875,0.22260337
300,0.859375,0.20881367,0.875,0.22242442
301,0.859375,0.24057023,0.875,0.22221187
302,0.890625,0.20172365,0.875,0.22192788
303,0.859375,0.21685761,0.875,0.22159204
304,0.875,0.22023357,0.875,0.2212693
305,0.9375,0.17122996,0.875,0.22093949
306,0.890625,0.20403506,0.875,0.22071108
307,0.90625,0.17879029,0.875,0.22049133
308,0.859375,0.24702065,0.8875,0.22034697
309,0.890625,0.2020561,0.8875,0.22030096
310,0.890625,0.18902355,0.8875,0.2202411
311,0.859375,0.20179869,0.875,0.22020945
312,0.828125,0.24743928,0.875,0.2201411
313,0.828125,0.24004373,0.875,0.22009933
314,0.953125,0.17140032,0.875,0.22011304
315,0.8125,0.22084153,0.875,0.22013316
316,0.953125,0.16931227,0.875,0.22012706
317,0.875,0.232382,0.875,0.2201188
318,0.859375,0.20206757,0.875,0.22008519
319,0.765625,0.28903443,0.8875,0.22005191
320,0.90625,0.19172129,0.8875,0.22003002
321,0.859375,0.21303347,0.8875,0.22002201
322,0.875,0.19432285,0.875,0.22002046
323,0.90625,0.17083518,0.875,0.22001989
324,0.953125,0.16900805,0.875,0.21998234
325,0.859375,0.21516548,0.875,0.21995592
326,0.828125,0.23898524,0.875,0.22001986
327,0.890625,0.18905923,0.875,0.22010247
328,0.859375,0.23134515,0.875,0.2200994
329,0.875,0.22070242,0.875,0.22020118
330,0.875,0.20453449,0.875,0.22027655
331,0.875,0.21272594,0.875,0.22046256
332,0.875,0.23501968,0.875,0.22052643
333,0.859375,0.22595848,0.875,0.2206854
334,0.828125,0.23300637,0.875,0.22096197
335,0.828125,0.1954471,0.875,0.22132483
336,0.890625,0.19568573,0.875,0.22152741
337,0.875,0.21303155,0.875,0.22157569
338,0.828125,0.23558456,0.875,0.22167361
339,0.828125,0.22864616,0.875,0.2213027
340,0.921875,0.16782972,0.875,0.22089033
341,0.890625,0.17639138,0.875,0.22050682
342,0.921875,0.19067153,0.875,0.22026625
343,0.90625,0.15981224,0.875,0.22006115
344,0.875,0.21714334,0.875,0.21991825
345,0.875,0.21806067,0.875,0.21979359
346,0.953125,0.16515264,0.875,0.2197371
347,0.78125,0.27451515,0.875,0.21989007
348,0.84375,0.22671688,0.875,0.22025451
349,0.875,0.23315288,0.875,0.220633
350,0.90625,0.2181556,0.875,0.22082146
351,0.859375,0.20777212,0.875,0.22082475
352,0.890625,0.16696034,0.875,0.22097039
353,0.859375,0.20891571,0.875,0.22106847
354,0.875,0.17504273,0.875,0.22139016
355,0.875,0.20202413,0.875,0.22183666
356,0.828125,0.21889852,0.875,0.22239769
357,0.96875,0.16787982,0.875,0.22274041
358,0.90625,0.17984432,0.875,0.22307245
359,0.875,0.20419928,0.8625,0.2231601
360,0.921875,0.19219404,0.8625,0.22305164
361,0.84375,0.19856942,0.8625,0.22308293
362,0.859375,0.23138182,0.8625,0.22292285
363,0.890625,0.19298533,0.8625,0.22270763
364,0.84375,0.21317852,0.875,0.22214226
365,0.859375,0.21231352,0.875,0.22148064
366,0.921875,0.16901442,0.875,0.22097227
367,0.96875,0.16258962,0.875,0.2202876
368,0.828125,0.226476,0.875,0.219681
369,0.84375,0.2208187,0.875,0.21912518
370,0.828125,0.24442837,0.875,0.21893966
371,0.953125,0.17209232,0.875,0.21861108
372,0.953125,0.1663158,0.875,0.21830884
373,0.875,0.22757724,0.875,0.21803351
374,0.96875,0.14212538,0.875,0.21767502
375,0.90625,0.19948737,0.875,0.21719775
376,0.90625,0.19307005,0.875,0.21674295
377,0.875,0.22241735,0.875,0.21644576
378,0.953125,0.15127608,0.875,0.21617536
379,0.890625,0.21379657,0.875,0.21598676
380,0.875,0.19110264,0.875,0.21584609
381,0.890625,0.18741848,0.875,0.21573606
382,0.9375,0.18887606,0.875,0.21564691
383,0.890625,0.17568338,0.875,0.2155339
384,0.859375,0.18992558,0.875,0.21537378
385,0.921875,0.17567164,0.875,0.21522453
386,0.90625,0.16193084,0.875,0.21508749
387,0.9375,0.15803766,0.875,0.21501675
388,0.859375,0.2269977,0.875,0.21496248
389,0.828125,0.22967759,0.875,0.21489187
390,0.921875,0.170992,0.875,0.21480303
391,0.953125,0.13711043,0.875,0.21470518
392,0.828125,0.206666,0.875,0.21467331
393,0.890625,0.17604765,0.875,0.21451116
394,0.9375,0.17623039,0.875,0.21434633
395,0.8125,0.25815874,0.875,0.21425092
396,0.859375,0.227027,0.875,0.21419892
397,0.859375,0.18300347,0.875,0.21409103
398,0.890625,0.24365166,0.875,0.21404973
399,0.875,0.1894421,0.875,0.214047
400,0.828125,0.2287102,0.875,0.21414867
401,0.90625,0.20632648,0.875,0.21436453
402,0.9375,0.15223372,0.875,0.21460924
403,0.9375,0.18519305,0.875,0.21487573
404,0.875,0.21435836,0.875,0.21522884
405,0.90625,0.16931503,0.875,0.21561067
406,0.890625,0.18217899,0.875,0.21598685
407,0.921875,0.18273163,0.875,0.21654968
408,0.921875,0.15284976,0.875,0.21687098
409,0.953125,0.15881443,0.875,0.2174972
410,0.90625,0.1616513,0.875,0.21824011
411,0.9375,0.17164257,0.8625,0.21888015
412,0.84375,0.22398579,0.85,0.21981697
413,0.90625,0.19000366,0.85,0.22080728
414,0.890625,0.20169371,0.85,0.22150974
415,0.9375,0.1660451,0.85,0.22175935
416,0.921875,0.17683047,0.85,0.22207198
417,0.859375,0.21901307,0.85,0.22237869
418,0.90625,0.17311858,0.85,0.22225945
419,0.84375,0.20064217,0.85,0.22214611
420,0.921875,0.1698429,0.85,0.22175705
421,0.90625,0.17051882,0.85,0.22130434
422,0.84375,0.18248539,0.85,0.22060294
423,0.953125,0.17209077,0.85,0.2199099
424,0.921875,0.16646427,0.85,0.21937802
425,0.90625,0.15243745,0.85,0.21903726
426,0.84375,0.20312625,0.875,0.21858914
427,0.921875,0.15316515,0.875,0.2179989
428,0.8125,0.2710728,0.875,0.21722372
429,0.859375,0.17975956,0.875,0.2163547
430,0.953125,0.1560897,0.875,0.21571417
431,0.921875,0.17412204,0.875,0.21527827
432,0.84375,0.24596186,0.875,0.21488349
433,0.875,0.21276464,0.875,0.21469972
434,0.953125,0.16118154,0.875,0.21446311
435,0.890625,0.17445664,0.875,0.21413532
436,0.984375,0.124352746,0.875,0.21388245
437,0.953125,0.14532453,0.8875,0.21369341
438,0.90625,0.18403055,0.875,0.21360874
439,0.9375,0.16087134,0.875,0.21357107
440,0.875,0.20074514,0.875,0.21355577
441,0.890625,0.19108891,0.875,0.2135314
442,0.921875,0.16732147,0.875,0.2134907
443,0.828125,0.24101649,0.875,0.21336965
444,0.953125,0.1593948,0.875,0.21328115
445,0.9375,0.15618823,0.875,0.21320291
446,0.90625,0.18252689,0.875,0.21311256
447,0.921875,0.16365184,0.875,0.21300176
448,0.890625,0.17650892,0.875,0.21291561
449,0.828125,0.2442962,0.8875,0.21291265
450,0.90625,0.20543826,0.875,0.21299124
451,0.875,0.15793228,0.875,0.21310782
452,0.859375,0.23964441,0.875,0.21343593
453,0.921875,0.17712441,0.875,0.21376371
454,0.96875,0.1469925,0.875,0.21395974
455,0.953125,0.14907564,0.875,0.21420638
456,0.96875,0.13955994,0.875,0.21450925
457,0.890625,0.15016302,0.875,0.21484442
458,0.953125,0.15490319,0.875,0.21517241
459,0.890625,0.18899201,0.875,0.21545736
460,0.859375,0.18197441,0.875,0.2158297
461,0.9375,0.1772775,0.875,0.21619184
462,0.890625,0.18745425,0.875,0.21665359
463,0.890625,0.16013615,0.875,0.2172885
464,0.890625,0.18861656,0.8625,0.21800764
465,0.875,0.19891247,0.85,0.21848838
466,0.875,0.21071462,0.85,0.21904233
467,0.96875,0.15143022,0.8375,0.21933377
468,0.859375,0.2019817,0.8375,0.21963337
469,0.875,0.19065544,0.8375,0.22014615
470,0.84375,0.21342126,0.8375,0.22063753
471,0.9375,0.16098318,0.8375,0.22124013
472,0.984375,0.12542087,0.8375,0.22152309
473,0.890625,0.18974069,0.8375,0.22174402
474,0.890625,0.17465231,0.8375,0.22191183
475,0.8125,0.2537547,0.8375,0.22180362
476,0.953125,0.15145004,0.8375,0.22148922
477,0.90625,0.1608319,0.8375,0.22101554
478,0.9375,0.15415448,0.8375,0.22048242
479,0.90625,0.16989645,0.8375,0.22011761
480,0.90625,0.18165682,0.8375,0.21965528
481,0.953125,0.17069662,0.85,0.21895702
482,0.921875,0.16672911,0.85,0.21838096
483,0.953125,0.17467007,0.8625,0.21802816
484,0.90625,0.14244409,0.875,0.21777634
485,0.875,0.20646675,0.875,0.217628
486,0.953125,0.13611265,0.875,0.2174823
487,0.953125,0.14259633,0.875,0.21724729
488,0.90625,0.16114515,0.875,0.21690483
489,0.890625,0.16418532,0.875,0.21679401
490,0.875,0.19488855,0.875,0.21665947
491,0.921875,0.15840724,0.875,0.21638405
492,0.921875,0.16170788,0.875,0.21596766
493,0.921875,0.16808292,0.875,0.21550567
494,0.984375,0.12886804,0.875,0.21492681
495,0.90625,0.15493028,0.875,0.2144618
496,0.921875,0.1358234,0.875,0.21399343
497,0.890625,0.19141674,0.875,0.21360473
498,0.9375,0.15145701,0.875,0.2133762
499,0.96875,0.14010146,0.875,0.2130965
500,0.921875,0.15095861,0.875,0.21279454
501,0.84375,0.20490158,0.875,0.21274786
502,0.90625,0.18607885,0.875,0.2129055
503,0.953125,0.12949872,0.875,0.21298087
504,0.890625,0.17006783,0.875,0.21301667
505,0.984375,0.13009687,0.875,0.21299013
506,0.890625,0.18039575,0.875,0.2130073
507,0.921875,0.16345164,0.875,0.21304592
508,0.828125,0.24349421,0.875,0.21311374
509,0.921875,0.15023229,0.875,0.21331854
510,0.90625,0.18167254,0.875,0.21354532
511,0.9375,0.14999351,0.875,0.21379307
512,0.921875,0.13236062,0.875,0.21403906
513,0.953125,0.13014992,0.875,0.21425739
514,0.890625,0.17532212,0.875,0.21453908
515,0.875,0.19332936,0.875,0.21501593
516,0.953125,0.14379705,0.8625,0.21550295
517,0.921875,0.180289,0.8625,0.215729
518,0.90625,0.18198533,0.8625,0.21617815
519,0.9375,0.15428033,0.85,0.21655476
520,0.921875,0.1667817,0.85,0.21709557
521,0.921875,0.17942512,0.8375,0.21736893
522,0.875,0.17759624,0.8375,0.21777599
523,0.859375,0.19908144,0.8375,0.21842349
524,0.90625,0.14847264,0.8375,0.21917963
525,0.9375,0.14722873,0.8375,0.21965227
526,0.890625,0.17544584,0.8375,0.21986096
527,0.890625,0.18427402,0.8375,0.22010057
528,0.90625,0.18116301,0.8375,0.21955466
529,0.984375,0.11942709,0.8375,0.21888296
530,0.9375,0.12715822,0.8375,0.2182002
531,0.9375,0.14250636,0.8375,0.21768919
532,0.953125,0.12102129,0.8375,0.2172411
533,0.90625,0.17402706,0.85,0.21688712
534,0.90625,0.168383,0.8625,0.21656778
535,0.953125,0.13333377,0.8625,0.21638891
536,0.859375,0.2235003,0.85,0.21665534
537,0.921875,0.17604148,0.8375,0.21728203
538,0.90625,0.19036523,0.8375,0.2178659
539,0.96875,0.17198884,0.8375,0.21811283
540,0.90625,0.17603338,0.8375,0.21804738
541,0.9375,0.13432388,0.8375,0.2182574
542,0.90625,0.17125034,0.8375,0.21838865
543,0.96875,0.14099777,0.8375,0.21892338
544,0.90625,0.16115013,0.8375,0.21964777
545,0.90625,0.17191659,0.8375,0.22054192
546,0.984375,0.13356958,0.8375,0.22104935
547,0.9375,0.14779557,0.8375,0.22155985
548,0.953125,0.1623374,0.8375,0.22175428
549,0.96875,0.14198914,0.8375,0.22171426
550,0.921875,0.15257007,0.8375,0.2218618
551,0.890625,0.18796916,0.8375,0.2217694
552,0.96875,0.14929302,0.8375,0.22157499
553,0.875,0.16466269,0.8375,0.22092469
554,0.921875,0.1668848,0.8375,0.22008845
555,0.984375,0.13112648,0.8375,0.21942003
556,0.984375,0.1187198,0.8375,0.21849808
557,0.9375,0.17836708,0.8375,0.21770282
558,0.890625,0.18292174,0.8375,0.21694437
559,0.875,0.20694725,0.8375,0.21679807
560,0.96875,0.1385509,0.8375,0.21642566
561,0.96875,0.13079973,0.8375,0.21610793
562,0.875,0.18661329,0.8375,0.21585727
563,0.96875,0.10776228,0.8375,0.21546575
564,0.953125,0.15274166,0.85,0.21478236
565,0.921875,0.15319505,0.8625,0.21402152
566,0.921875,0.18167564,0.8625,0.21352966
567,0.96875,0.11842716,0.8625,0.21297696
568,0.921875,0.17724209,0.8625,0.21275139
569,0.9375,0.14897817,0.8625,0.21263206
570,0.9375,0.14814122,0.8625,0.21265098
571,0.953125,0.14848594,0.8625,0.21277896
572,0.921875,0.14525297,0.8625,0.21275285
573,0.921875,0.14939117,0.8625,0.21248558
574,0.953125,0.14001438,0.8625,0.21235256
575,0.953125,0.12452094,0.8625,0.21224447
576,0.96875,0.12311903,0.8625,0.21228662
577,0.890625,0.1806021,0.8625,0.21231222
578,0.90625,0.1782884,0.8625,0.21226987
579,0.953125,0.13264245,0.8625,0.21213321
580,0.984375,0.1068035,0.8625,0.21196719
581,0.90625,0.16474007,0.8625,0.21193977
582,0.953125,0.13985848,0.8625,0.21156244
583,0.953125,0.13689409,0.8625,0.21118267
584,0.84375,0.21015266,0.8625,0.21097997
585,0.90625,0.1824483,0.8625,0.2109544
586,0.96875,0.13632622,0.8625,0.21078356
587,0.921875,0.19994158,0.8625,0.21079187
588,0.90625,0.14968948,0.8625,0.21085913
589,0.890625,0.1889266,0.8625,0.21116188
590,0.9375,0.174356,0.8625,0.21173632
591,0.96875,0.11640813,0.8625,0.21228722
592,0.96875,0.14651737,0.85,0.21286091
593,0.921875,0.1703845,0.8375,0.21355891
594,0.96875,0.12933046,0.8375,0.21430111
595,0.9375,0.1468266,0.8375,0.21501593
596,0.9375,0.14892311,0.8375,0.21603695
597,0.96875,0.116796136,0.8375,0.21665744
598,0.96875,0.12577882,0.8375,0.21776254
599,0.9375,0.12862049,0.8375,0.2190123
600,0.953125,0.13542178,0.8375,0.22008571
601,0.875,0.17495102,0.8375,0.22149324
602,0.953125,0.16563845,0.8375,0.2229191
603,0.890625,0.16308177,0.8375,0.22394013
